symbol,direction,entry_time,entry_price,exit_time,exit_price,exit_reason,lot_size,pnl_points,pnl_usd,equity
NAS100.,long,2025-07-16 18:15:00+02:00,22912.7,2025-07-16 18:30:00+02:00,22887.994261191325,SL,0.1,-2470.6,-2.47,129.53
DJ30.,short,2025-07-16 20:30:00+02:00,43993.45,2025-07-16 20:30:00+02:00,43803.68113832812,SL,0.1,18976.9,18.98,148.51
NAS100.,short,2025-07-16 20:45:00+02:00,22779.95,2025-07-16 20:45:00+02:00,22829.17779334735,SL,0.1,-4922.8,-4.92,143.59
SP500.,short,2025-07-16 20:45:00+02:00,6227.5,2025-07-16 20:45:00+02:00,6237.796232103148,SL,0.3,-1029.6,-3.09,140.5
NAS100.,long,2025-07-17 18:00:00+02:00,22991.76,2025-07-17 18:15:00+02:00,22968.03463183911,SL,0.1,-2372.5,-2.37,138.13
DJ30.,long,2025-07-17 18:15:00+02:00,44280.0,2025-07-17 18:15:00+02:00,44236.71964544854,SL,0.1,-4328.0,-4.33,133.8
SP500.,long,2025-07-17 18:00:00+02:00,6276.45,2025-07-17 18:15:00+02:00,6270.801598341498,SL,0.6,-564.8,-3.39,130.41
NAS100.,long,2025-07-17 19:00:00+02:00,22995.01,2025-07-17 19:15:00+02:00,22964.035131389443,SL,0.1,-3097.5,-3.1,127.31
DJ30.,long,2025-07-17 19:00:00+02:00,44411.5,2025-07-17 19:15:00+02:00,44345.507110821025,SL,0.1,-6599.3,-6.6,120.71
SP500.,long,2025-07-17 18:45:00+02:00,6279.2,2025-07-17 19:15:00+02:00,6272.337112447621,SL,0.5,-686.3,-3.43,117.28
NAS100.,long,2025-07-17 19:45:00+02:00,23017.51,2025-07-17 20:00:00+02:00,23075.706714819622,SL,0.1,5819.7,5.82,123.1
NAS100.,long,2025-07-18 18:30:00+02:00,23148.61,2025-07-18 18:30:00+02:00,23129.64372964933,SL,0.2,-1896.6,-3.79,119.31
SP500.,short,2025-07-18 19:45:00+02:00,6296.3,2025-07-18 20:45:00+02:00,6302.7819217515935,SL,0.5,-648.2,-3.24,116.07
NAS100.,short,2025-07-18 19:15:00+02:00,23077.36,2025-07-21 04:00:00+02:00,23105.60349406795,SL,0.1,-2824.3,-2.82,113.25
NAS100.,short,2025-07-21 17:45:00+02:00,23122.95,2025-07-21 17:45:00+02:00,23098.11967648705,SL,0.2,2483.0,4.97,118.22
DJ30.,short,2025-07-21 18:15:00+02:00,44419.45,2025-07-21 18:30:00+02:00,44444.61615027667,SL,0.1,-2516.6,-2.52,115.7
SP500.,short,2025-07-21 18:00:00+02:00,6306.95,2025-07-21 18:30:00+02:00,6310.238290316579,SL,0.9,-328.8,-2.96,112.74
NAS100.,long,2025-07-21 18:45:00+02:00,23194.7,2025-07-21 18:45:00+02:00,23241.96079769488,SL,0.1,4726.1,4.73,117.47
DJ30.,long,2025-07-21 19:00:00+02:00,44508.45,2025-07-21 19:00:00+02:00,44466.87336656055,SL,0.1,-4157.7,-4.16,113.31
DJ30.,long,2025-07-21 19:30:00+02:00,44526.45,2025-07-21 22:00:00+02:00,44612.05367132394,SL,0.1,8560.4,8.56,121.87
DJ30.,long,2025-07-22 18:45:00+02:00,44460.51,2025-07-22 18:45:00+02:00,44410.905829142044,SL,0.1,-4960.4,-4.96,116.91
NAS100.,short,2025-07-22 19:15:00+02:00,23041.24,2025-07-22 19:30:00+02:00,23072.477709760973,SL,0.1,-3123.8,-3.12,113.79
NAS100.,short,2025-07-23 18:00:00+02:00,23098.59,2025-07-23 18:15:00+02:00,23118.017883155975,SL,0.1,-1942.8,-1.94,111.85
NAS100.,short,2025-07-23 18:45:00+02:00,23060.94,2025-07-23 20:45:00+02:00,23087.650594676994,SL,0.1,-2671.1,-2.67,109.18
SP500.,short,2025-07-23 18:45:00+02:00,6330.85,2025-07-23 20:45:00+02:00,6336.002741485663,SL,0.5,-515.3,-2.58,106.6
NAS100.,short,2025-07-24 17:45:00+02:00,23208.64,2025-07-24 18:15:00+02:00,23227.60924475164,SL,0.1,-1896.9,-1.9,104.7
SP500.,short,2025-07-24 17:45:00+02:00,6362.05,2025-07-24 18:15:00+02:00,6366.349058842932,SL,0.6,-429.9,-2.58,102.12
NAS100.,short,2025-07-24 19:15:00+02:00,23181.14,2025-07-24 19:30:00+02:00,23214.09437266691,SL,0.1,-3295.4,-3.3,98.82
NAS100.,short,2025-07-25 18:15:00+02:00,23228.94,2025-07-25 18:30:00+02:00,23245.650334586782,SL,0.1,-1671.0,-1.67,97.15
DJ30.,short,2025-07-25 19:00:00+02:00,44736.51,2025-07-25 19:00:00+02:00,44663.28911526629,SL,0.1,7322.1,7.32,104.47
NAS100.,long,2025-07-25 19:15:00+02:00,23270.69,2025-07-25 21:15:00+02:00,23330.575801581286,SL,0.1,5988.6,5.99,110.46
SP500.,long,2025-07-25 19:45:00+02:00,6381.57,2025-07-25 21:15:00+02:00,6389.733967100736,SL,0.5,816.4,4.08,114.54
NAS100.,short,2025-07-28 18:15:00+02:00,23355.2,2025-07-28 18:30:00+02:00,23374.762473768747,SL,0.1,-1956.2,-1.96,112.58
NAS100.,long,2025-07-29 18:45:00+02:00,23498.09,2025-07-29 18:45:00+02:00,23478.183630832045,SL,0.1,-1990.6,-1.99,110.59
DJ30.,short,2025-07-29 18:45:00+02:00,44833.51,2025-07-29 19:30:00+02:00,44745.42607747477,SL,0.1,8808.4,8.81,119.4
NAS100.,short,2025-07-29 19:15:00+02:00,23449.09,2025-07-29 19:45:00+02:00,23400.395444846035,SL,0.1,4869.5,4.87,124.27
SP500.,short,2025-07-29 19:00:00+02:00,6403.43,2025-07-29 19:45:00+02:00,6390.920398783704,SL,0.6,1251.0,7.51,131.78
DJ30.,long,2025-07-30 19:30:00+02:00,44733.51,2025-07-30 19:45:00+02:00,44679.52924718135,SL,0.1,-5398.1,-5.4,126.38
SP500.,long,2025-07-30 19:45:00+02:00,6389.83,2025-07-30 20:00:00+02:00,6383.833667183214,SL,0.5,-599.6,-3.0,123.38
DJ30.,short,2025-07-30 20:15:00+02:00,44587.51,2025-07-30 20:45:00+02:00,44643.102697804665,SL,0.1,-5559.3,-5.56,117.82
NAS100.,short,2025-07-31 18:30:00+02:00,23629.74,2025-07-31 18:30:00+02:00,23517.496811468594,TP,0.1,11224.3,11.22,129.04
SP500.,short,2025-07-31 18:30:00+02:00,6418.88,2025-07-31 18:30:00+02:00,6404.178474209548,SL,0.6,1470.2,8.82,137.86
NAS100.,short,2025-07-31 19:00:00+02:00,23555.74,2025-07-31 19:45:00+02:00,23436.467800992352,SL,0.1,11927.2,11.93,149.79
DJ30.,short,2025-07-31 20:00:00+02:00,44447.51,2025-07-31 21:15:00+02:00,44521.72190237955,SL,0.1,-7421.2,-7.42,142.37
NAS100.,short,2025-08-05 19:15:00+02:00,23212.05,2025-08-05 19:30:00+02:00,23092.622664156435,SL,0.1,11942.7,11.94,154.31
DJ30.,short,2025-08-05 19:15:00+02:00,44098.55,2025-08-05 19:45:00+02:00,43964.38408041173,SL,0.1,13416.6,13.42,167.73
NAS100.,long,2025-08-06 18:45:00+02:00,23105.0,2025-08-06 19:00:00+02:00,23172.639834775066,SL,0.1,6764.0,6.76,174.49
DJ30.,short,2025-08-06 18:45:00+02:00,44135.55,2025-08-06 19:00:00+02:00,44196.26108226131,SL,0.1,-6071.1,-6.07,168.42
NAS100.,long,2025-08-06 19:45:00+02:00,23156.5,2025-08-06 20:45:00+02:00,23256.818830591696,SL,0.1,10031.9,10.03,178.45
SP500.,long,2025-08-06 20:00:00+02:00,6331.48,2025-08-06 23:30:00+02:00,6349.985212426994,SL,0.4,1850.5,7.4,185.85
SP500.,short,2025-08-07 19:15:00+02:00,6369.13,2025-08-07 19:45:00+02:00,6350.053653753595,SL,0.5,1907.6,9.54,195.39
NAS100.,short,2025-08-07 20:00:00+02:00,23443.4,2025-08-07 21:30:00+02:00,23332.968604491038,SL,0.1,11043.1,11.04,206.43
NAS100.,long,2025-08-08 18:45:00+02:00,23510.7,2025-08-08 19:00:00+02:00,23572.393883814297,SL,0.2,6169.4,12.34,218.77
DJ30.,long,2025-08-08 19:00:00+02:00,44153.55,2025-08-08 19:00:00+02:00,44267.43045708676,SL,0.1,11388.0,11.39,230.16
DJ30.,long,2025-08-08 19:30:00+02:00,44205.55,2025-08-08 19:45:00+02:00,44146.08312815896,SL,0.1,-5946.7,-5.95,224.21
DJ30.,short,2025-08-11 18:30:00+02:00,44237.45,2025-08-11 18:30:00+02:00,44266.35118818377,SL,0.2,-2890.1,-5.78,218.43
NAS100.,long,2025-08-11 19:00:00+02:00,23657.05,2025-08-11 20:00:00+02:00,23630.049149900628,SL,0.2,-2700.1,-5.4,213.03
SP500.,short,2025-08-11 19:30:00+02:00,6394.1,2025-08-11 20:45:00+02:00,6399.860379914269,SL,0.9,-576.0,-5.18,207.85
NAS100.,short,2025-08-13 19:30:00+02:00,23875.61,2025-08-13 20:15:00+02:00,23823.373352908504,SL,0.2,5223.7,10.45,218.3
NAS100.,long,2025-08-14 17:15:00+02:00,23876.16,2025-08-14 17:15:00+02:00,23860.87240868682,SL,0.4,-1528.8,-6.12,212.18
NAS100.,short,2025-08-15 18:45:00+02:00,23773.86,2025-08-15 18:45:00+02:00,23703.037188061226,SL,0.2,7082.3,14.16,226.34
SP500.,short,2025-08-15 18:45:00+02:00,6471.07,2025-08-15 18:45:00+02:00,6458.023005262798,SL,1.0,1304.7,13.05,239.39
DJ30.,short,2025-08-15 18:45:00+02:00,45129.42,2025-08-15 19:00:00+02:00,44994.352022422754,SL,0.1,13506.8,13.51,252.9
SP500.,short,2025-08-15 19:15:00+02:00,6463.19,2025-08-15 20:30:00+02:00,6446.6852698439425,SL,0.9,1650.5,14.85,267.75
NAS100.,short,2025-08-15 20:00:00+02:00,23721.61,2025-08-15 23:00:00+02:00,23763.498582895354,SL,0.2,-4188.9,-8.38,259.37
NAS100.,short,2025-08-19 18:00:00+02:00,23676.0,2025-08-19 18:30:00+02:00,23590.96316421443,TP,0.3,8503.7,25.51,284.88
SP500.,long,2025-08-19 19:15:00+02:00,6457.67,2025-08-19 19:15:00+02:00,6451.260335746653,SL,1.1,-641.0,-7.05,277.83
SP500.,short,2025-08-19 19:45:00+02:00,6442.47,2025-08-19 20:00:00+02:00,6427.013331066636,SL,1.0,1545.7,15.46,293.29
DJ30.,long,2025-08-20 17:15:00+02:00,44946.45,2025-08-20 18:30:00+02:00,45056.672512740755,SL,0.2,11022.3,22.04,315.33
NAS100.,short,2025-08-20 18:45:00+02:00,23260.2,2025-08-20 18:45:00+02:00,23116.597725804506,TP,0.2,14360.2,28.72,344.05
SP500.,short,2025-08-20 18:45:00+02:00,6400.1,2025-08-20 18:45:00+02:00,6374.630031862345,TP,1.4,2547.0,35.66,379.71
DJ30.,short,2025-08-20 19:30:00+02:00,44809.45,2025-08-20 19:30:00+02:00,44867.968037119186,SL,0.2,-5851.8,-11.7,368.01
SP500.,long,2025-08-22 18:30:00+02:00,6393.76,2025-08-22 18:30:00+02:00,6408.111166007889,SL,1.7,1435.1,24.4,392.41
DJ30.,short,2025-08-25 17:15:00+02:00,45542.95,2025-08-25 18:15:00+02:00,45567.24413742162,SL,0.4,-2429.4,-9.72,382.69
SP500.,long,2025-08-25 19:00:00+02:00,6461.2,2025-08-25 19:00:00+02:00,6456.41957734434,SL,2.0,-478.0,-9.56,373.13
NAS100.,long,2025-08-25 19:00:00+02:00,23457.3,2025-08-25 20:00:00+02:00,23516.770324099885,SL,0.3,5947.0,17.84,390.97
DJ30.,short,2025-08-25 19:15:00+02:00,45471.45,2025-08-25 22:30:00+02:00,45384.46097568744,SL,0.2,8698.9,17.4,408.37
SP500.,long,2025-08-25 20:15:00+02:00,6465.2,2025-08-25 22:30:00+02:00,6459.3479991008435,SL,1.7,-585.2,-9.95,398.42
DJ30.,long,2025-08-26 18:45:00+02:00,45320.49,2025-08-26 18:45:00+02:00,45277.39558306562,SL,0.2,-4309.4,-8.62,389.8
SP500.,long,2025-08-26 18:45:00+02:00,6445.86,2025-08-26 18:45:00+02:00,6440.25495480585,SL,1.7,-560.5,-9.53,380.27
DJ30.,long,2025-08-26 19:15:00+02:00,45332.49,2025-08-26 19:30:00+02:00,45285.574405806576,SL,0.2,-4691.6,-9.38,370.89
NAS100.,long,2025-08-26 19:15:00+02:00,23459.25,2025-08-27 00:15:00+02:00,23517.009443461677,SL,0.3,5775.9,17.33,388.22
SP500.,long,2025-08-26 19:15:00+02:00,6445.86,2025-08-27 00:15:00+02:00,6463.280147677936,SL,1.5,1742.0,26.13,414.35
NAS100.,short,2025-08-27 17:45:00+02:00,23518.8,2025-08-27 17:45:00+02:00,23535.58086381844,SL,0.6,-1678.1,-10.07,404.28
NAS100.,short,2025-08-27 18:15:00+02:00,23516.8,2025-08-27 18:30:00+02:00,23472.882328541462,SL,0.5,4391.8,21.96,426.24
DJ30.,short,2025-08-27 17:45:00+02:00,45434.49,2025-08-27 18:30:00+02:00,45462.35223519078,SL,0.4,-2786.2,-11.14,415.1
SP500.,short,2025-08-27 17:45:00+02:00,6468.66,2025-08-27 18:30:00+02:00,6472.1125169416355,SL,2.9,-345.3,-10.01,405.09
DJ30.,long,2025-08-27 19:00:00+02:00,45539.49,2025-08-27 23:15:00+02:00,45626.61264113144,SL,0.2,8712.3,17.42,422.51
SP500.,short,2025-08-28 19:00:00+02:00,6477.66,2025-08-28 19:00:00+02:00,6484.9221203687,SL,1.5,-726.2,-10.89,411.62
DJ30.,short,2025-08-28 18:45:00+02:00,45549.49,2025-08-28 20:45:00+02:00,45593.99822893716,SL,0.2,-4450.8,-8.9,402.72
NAS100.,long,2025-08-28 19:45:00+02:00,23649.55,2025-08-29 00:00:00+02:00,23737.484452695797,SL,0.2,8793.4,17.59,420.31
DJ30.,long,2025-08-29 18:00:00+02:00,45562.49,2025-08-29 18:30:00+02:00,45625.01547113912,SL,0.4,6252.5,25.01,445.32
NAS100.,short,2025-08-29 18:45:00+02:00,23557.75,2025-08-29 18:45:00+02:00,23476.115982901876,SL,0.4,8163.4,32.65,477.97
DJ30.,short,2025-09-03 17:45:00+02:00,45226.46,2025-09-03 18:15:00+02:00,45269.776384014316,SL,0.3,-4331.6,-12.99,464.98
NAS100.,short,2025-09-03 19:00:00+02:00,23349.16,2025-09-03 19:00:00+02:00,23387.21923266201,SL,0.3,-3805.9,-11.42,453.56
SP500.,short,2025-09-03 19:00:00+02:00,6437.47,2025-09-03 19:00:00+02:00,6444.757641322647,SL,1.6,-728.8,-11.66,441.9
DJ30.,short,2025-09-03 19:00:00+02:00,45146.66,2025-09-03 19:15:00+02:00,45206.45984678042,SL,0.2,-5980.0,-11.96,429.94
NAS100.,long,2025-09-03 19:45:00+02:00,23477.11,2025-09-03 20:15:00+02:00,23427.815852498326,SL,0.2,-4929.4,-9.86,420.08
NAS100.,short,2025-09-04 17:45:00+02:00,23451.81,2025-09-04 18:30:00+02:00,23477.993184868676,SL,0.4,-2618.3,-10.47,409.61
SP500.,short,2025-09-04 17:45:00+02:00,6459.27,2025-09-04 18:30:00+02:00,6464.671605191937,SL,1.9,-540.2,-10.26,399.35
DJ30.,long,2025-09-04 18:45:00+02:00,45353.16,2025-09-04 19:00:00+02:00,45301.41367782329,SL,0.2,-5174.6,-10.35,389.0
NAS100.,short,2025-09-04 19:15:00+02:00,23410.81,2025-09-04 19:15:00+02:00,23448.524587500517,SL,0.3,-3771.5,-11.31,377.69
SP500.,short,2025-09-04 19:15:00+02:00,6457.02,2025-09-04 19:15:00+02:00,6463.966303839956,SL,1.4,-694.6,-9.72,367.97
DJ30.,long,2025-09-04 19:30:00+02:00,45371.46,2025-09-04 20:15:00+02:00,45491.108058027916,SL,0.1,11964.8,11.96,379.93
SP500.,short,2025-09-05 17:15:00+02:00,6514.87,2025-09-05 17:30:00+02:00,6499.843961266583,TP,2.5,1502.6,37.57,417.5
NAS100.,long,2025-09-05 17:45:00+02:00,23802.96,2025-09-05 18:00:00+02:00,23859.05100532507,SL,0.4,5609.1,22.44,439.94
DJ30.,long,2025-09-05 18:45:00+02:00,45730.81,2025-09-05 18:45:00+02:00,45677.492061964665,SL,0.2,-5331.8,-10.66,429.28
SP500.,long,2025-09-05 18:00:00+02:00,6532.47,2025-09-05 18:45:00+02:00,6525.639387108481,SL,1.6,-683.1,-10.93,418.35
SP500.,short,2025-09-05 19:15:00+02:00,6505.72,2025-09-05 19:15:00+02:00,6479.0248525021125,SL,1.4,2669.5,37.37,455.72
DJ30.,short,2025-09-05 19:30:00+02:00,45404.81,2025-09-05 19:30:00+02:00,45315.137175214135,SL,0.2,8967.3,17.93,473.65
DJ30.,short,2025-09-08 17:15:00+02:00,45464.45,2025-09-08 17:15:00+02:00,45495.80789609581,SL,0.4,-3135.8,-12.54,461.11
NAS100.,short,2025-09-08 17:15:00+02:00,23729.05,2025-09-08 17:30:00+02:00,23748.41077947923,SL,0.6,-1936.1,-11.62,449.49
SP500.,short,2025-09-08 17:15:00+02:00,6496.35,2025-09-08 17:30:00+02:00,6500.684034573865,SL,2.7,-433.4,-11.7,437.79
SP500.,long,2025-09-08 19:45:00+02:00,6509.73,2025-09-08 20:45:00+02:00,6503.1686234596855,SL,1.7,-656.1,-11.15,426.64
NAS100.,short,2025-09-09 18:15:00+02:00,23812.1,2025-09-09 18:30:00+02:00,23832.872797336084,SL,0.5,-2077.3,-10.39,416.25
SP500.,short,2025-09-09 18:15:00+02:00,6506.68,2025-09-09 18:30:00+02:00,6511.082952014822,SL,2.4,-440.3,-10.57,405.68
NAS100.,short,2025-09-09 19:00:00+02:00,23805.35,2025-09-09 19:00:00+02:00,23831.694988428342,SL,0.4,-2634.5,-10.54,395.14
NAS100.,short,2025-09-09 19:30:00+02:00,23799.6,2025-09-09 19:30:00+02:00,23730.333264299643,SL,0.3,6926.7,20.78,415.92
DJ30.,short,2025-09-09 19:30:00+02:00,45534.08,2025-09-09 19:30:00+02:00,45586.49619553894,SL,0.2,-5241.6,-10.48,405.44
SP500.,short,2025-09-09 19:30:00+02:00,6504.05,2025-09-09 19:30:00+02:00,6491.113761295472,SL,1.6,1293.6,20.7,426.14
DJ30.,long,2025-09-10 17:45:00+02:00,45769.16,2025-09-10 18:15:00+02:00,45726.83418052555,SL,0.3,-4232.6,-12.7,413.44
DJ30.,short,2025-09-10 19:45:00+02:00,45579.46,2025-09-10 20:00:00+02:00,45462.06650997877,SL,0.2,11739.3,23.48,436.92
DJ30.,long,2025-09-11 18:00:00+02:00,45680.41,2025-09-11 18:00:00+02:00,45638.231700906574,SL,0.3,-4217.8,-12.65,424.27
NAS100.,long,2025-09-11 18:30:00+02:00,23973.4,2025-09-11 18:30:00+02:00,23944.1493532395,SL,0.4,-2925.1,-11.7,412.57
DJ30.,long,2025-09-11 18:45:00+02:00,45757.41,2025-09-11 18:45:00+02:00,45956.631979138736,SL,0.2,19922.2,39.84,452.41
SP500.,long,2025-09-11 18:00:00+02:00,6558.06,2025-09-11 18:45:00+02:00,6570.633376285743,SL,1.7,1257.3,21.37,473.78
NAS100.,long,2025-09-11 19:00:00+02:00,23975.15,2025-09-12 18:30:00+02:00,24048.219446741994,SL,0.3,7306.9,21.92,495.7
DJ30.,short,2025-09-12 18:45:00+02:00,46037.06,2025-09-12 18:45:00+02:00,46074.765571533964,SL,0.3,-3770.6,-11.31,484.39
SP500.,long,2025-09-12 19:00:00+02:00,6593.94,2025-09-12 19:00:00+02:00,6589.486398220447,SL,2.7,-445.4,-12.02,472.37
NAS100.,long,2025-09-12 19:30:00+02:00,24072.1,2025-09-12 22:45:00+02:00,24118.405606477616,SL,0.4,4630.6,18.52,490.89
DJ30.,short,2025-09-12 19:30:00+02:00,46010.06,2025-09-13 00:30:00+02:00,45858.36187303414,SL,0.2,15169.8,30.34,521.23
DJ30.,short,2025-09-15 18:45:00+02:00,45863.45,2025-09-15 18:45:00+02:00,45901.619082080564,SL,0.3,-3816.9,-11.45,509.78
DJ30.,short,2025-09-15 20:30:00+02:00,45859.45,2025-09-15 21:15:00+02:00,45906.87484876606,SL,0.3,-4742.5,-14.23,495.55
DJ30.,short,2025-09-16 18:00:00+02:00,45883.08,2025-09-16 18:15:00+02:00,45913.44184149805,SL,0.4,-3036.2,-12.14,483.41
SP500.,short,2025-09-16 18:00:00+02:00,6630.39,2025-09-16 18:30:00+02:00,6623.589890746627,SL,3.3,680.0,22.44,505.85
NAS100.,short,2025-09-16 18:45:00+02:00,24345.58,2025-09-16 18:45:00+02:00,24311.283578686,SL,0.6,3429.6,20.58,526.43
DJ30.,short,2025-09-16 18:45:00+02:00,45834.08,2025-09-16 18:45:00+02:00,45878.99739606873,SL,0.3,-4491.7,-13.48,512.95
NAS100.,short,2025-09-17 18:45:00+02:00,24255.58,2025-09-17 18:45:00+02:00,24280.891622965803,SL,0.5,-2531.2,-12.66,500.29
DJ30.,short,2025-09-18 17:45:00+02:00,46230.58,2025-09-18 18:00:00+02:00,46063.20477926828,SL,0.3,16737.5,50.21,550.5
NAS100.,short,2025-09-18 18:45:00+02:00,24401.48,2025-09-18 18:45:00+02:00,24439.741534878136,SL,0.4,-3826.2,-15.3,535.2
SP500.,short,2025-09-18 18:15:00+02:00,6634.49,2025-09-18 18:45:00+02:00,6620.305294921836,SL,1.8,1418.5,25.53,560.73
NAS100.,long,2025-09-19 18:15:00+02:00,24539.83,2025-09-19 18:45:00+02:00,24585.18835374514,SL,0.6,4535.8,27.22,587.95
SP500.,short,2025-09-19 20:30:00+02:00,6637.74,2025-09-19 20:45:00+02:00,6645.487217858874,SL,1.9,-774.7,-14.72,573.23
SP500.,long,2025-09-22 18:45:00+02:00,6659.35,2025-09-22 19:00:00+02:00,6668.829349774912,SL,2.8,947.9,26.54,599.77
NAS100.,long,2025-09-22 18:45:00+02:00,24633.25,2025-09-22 19:15:00+02:00,24679.79877596096,SL,0.5,4654.9,23.27,623.04
DJ30.,long,2025-09-22 19:45:00+02:00,46321.1,2025-09-22 22:00:00+02:00,46417.28362986085,SL,0.3,9618.4,28.86,651.9
NAS100.,short,2025-09-23 18:45:00+02:00,24739.39,2025-09-23 19:30:00+02:00,24761.233354050324,SL,0.7,-2184.3,-15.29,636.61
